2,4,8,16,32,64,ser,
1.199236,1.056735,0.629730,0.453300,6.584187,0.439755,0.893983,
6.110912,5.420143,6.175637,3.696815,16.873574,1.932131,5.733432,
10.711066,8.130745,8.158449,4.816109,15.447708,3.074133,7.016655,
155.575373,115.028628,166.788889,93.421652,128.657585,51.676201,208.940564,

1.157707,1.059769,0.683710,0.511095,4.161945,0.395498,
6.255214,5.038078,5.096825,3.247027,14.889004,2.219811,
8.976959,9.388150,8.303330,5.647431,12.521878,3.105705,
187.208602,158.637660,180.093121,90.219253,125.360253,52.429530,
